  0.0000000E+00  -4.421049       20.58284    
   5.000000      -13.59170       16.01206    
   10.00000      -19.04517       11.57783    
   15.00000      -15.56894       9.019470    
   20.00000      -9.058959       6.892118    
   25.00000      -3.720232       8.837091    
   30.00000     -0.2538559       10.43104    
   35.00000       5.330727       9.711577    
   40.00000       13.92729       7.415375    
   45.00000       21.14362       5.961451    
   50.00000       26.07242       6.380440    
   55.00000       29.06766       9.594131    
   60.00000       31.16664       15.76676    
   65.00000       31.67560       15.34906    
   70.00000       32.72672       10.53207    
   75.00000       34.39269       5.679860    
   80.00000       35.50006       3.468011    
   85.00000       34.47972       3.035788    
   90.00000       32.36876       2.905289    
   95.00000       31.40795       3.406119    
   100.0000       32.04029       3.217511    
   105.0000       32.57949       2.850085    
   110.0000       34.58194       5.850226    
   115.0000       38.22407       7.973383    
   120.0000       39.72298       7.723661    
   125.0000       37.26576       5.983103    
   130.0000       35.34367       6.481857    
   135.0000       41.57123       12.29848    
   140.0000       51.63350       15.05755    
   145.0000       56.84208       14.93594    
   150.0000       52.55925       13.15936    
   155.0000       46.40005       11.48981    
   160.0000       44.49021       9.648418    
   165.0000       48.00523       6.172714    
   170.0000       49.94625       4.466482    
   175.0000       47.34893       7.273391    
   180.0000       42.31356       7.672101    
   185.0000       40.53999       8.402565    
   190.0000       46.59173       8.902293    
   195.0000       54.41756       7.190679    
   200.0000       54.89099       4.317027    
   205.0000       46.23082       7.990378    
   210.0000       36.38038       10.17523    
   215.0000       31.84984       7.622080    
   220.0000       33.70784       6.552738    
   225.0000       41.70027       12.68791    
   230.0000       51.85781       16.24704    
   235.0000       58.55069       12.00009    
   240.0000       50.56898       8.533472    
   245.0000       32.28328       12.12647    
   250.0000       20.61300       11.74851    
   255.0000       25.12929       6.837111    
   260.0000       35.38004       5.509313    
   265.0000       34.39536       4.772227    
   270.0000       22.62926       10.14631    
   275.0000       12.73015       15.82694    
   280.0000       4.365553       18.12526    
   285.0000      -5.775328       16.89047    
   290.0000      -16.75330       15.10204    
   295.0000      -22.36573       14.92665    
   300.0000      -23.58337       16.50723    
   305.0000      -30.31401       15.90238    
   310.0000      -42.70286       13.78981    
   315.0000      -51.39212       10.49571    
   320.0000      -53.89941       8.062963    
   325.0000      -55.20995       6.328018    
   330.0000      -59.93949       8.023949    
   335.0000      -63.58079       9.506946    
   340.0000      -61.14774       9.953671    
   345.0000      -57.53934       10.46649    
   350.0000      -55.82225       11.19747    
   355.0000      -57.16526       11.42039    
   360.0000      -58.27234       10.02654    
   365.0000      -57.71844       8.602288    
   370.0000      -56.52068       7.851245    
   375.0000      -53.60110       6.472480    
   380.0000      -48.65403       4.453516    
   385.0000      -43.53591       3.517146    
   390.0000      -39.10113       3.999302    
   395.0000      -34.83347       3.857164    
400 -29.31694 3.837325
405 -24.02505 2.896991
410 -19.21649 2.365053
415 -15.18443 1.952399
420 -12.43510 1.589355
425 -10.57472 1.912052
430 -9.874733 2.750891
435 -9.599710 3.108607
440 -8.418379 3.330719
445 -6.438123 3.662976
450 -3.321817 3.166419
455 -0.3036809 5.055551
460 1.245976 6.179259
465 0.3189521 3.356246
470 -1.323087 3.502772
475 -3.309573 6.122387
480 -4.241331 7.920934
485 -3.290159 7.322702
490 -3.087498 6.854542
495 -6.241261 9.840525
500 -13.32533 11.87954
505 -19.64786 10.74039
510 -20.53714 8.205656
515 -29.34174 5.514443
520 -28.59965 8.233968
525 -30.44909 6.121203
530 -28.30227 17.80367
535 -6.508202 34.11505
540 31.53457 30.42111
545 63.08685 15.70550
550 68.73320 20.00403
555 59.13063 24.97814
560 51.05819 23.12654
565 46.65779 16.52431
570 39.43951 8.095428
575 29.99918 5.706074
580 23.16735 9.984135
585 19.71364 5.613692
590 17.27167 5.659634
595 17.86856 5.559066
600 21.53620 3.149016
605 21.98993 4.554499
610 16.55460 8.623899
615 9.514160 15.41049
620 9.930364 20.38448
625 15.64814 20.85723
630 18.10633 15.07831
635 17.30635 9.086943
640 14.67778 7.142352
645 14.15224 6.814716
650 15.27750 6.730155
655 15.93437 13.13692
660 15.24591 18.28926
665 13.93119 18.12995
670 11.68362 13.92133
675 8.494947 9.825838
680 6.459688 8.987218
685 5.411099 7.330416
690 8.005534 6.189284
695 13.19775 7.304155
700 17.63482 8.296708
705 19.74258 7.037466
710 19.25665 4.662135
715 17.84309 4.709117
720 16.79163 6.364889
725 16.92025 6.119049
730 16.94444 4.218835
735 14.63913 4.045432
740 9.331108 5.701901
745 4.165169 5.321215
750 1.169392 3.272148
755 0.2348825 3.135968
760 0.6018721 3.629749
765 2.562017 3.010574
770 5.291128 2.750774
775 6.844122 2.654974
780 6.167944 2.135296
785 4.912973 1.806589
790 5.163467 3.407280
795 7.137980 6.430443
800 10.31061 8.645566
805 13.59900 10.11937
810 16.05525 12.10795
815 17.32334 12.30914
820 17.31594 9.215091
825 17.56561 7.835653
830 19.12918 7.693772
835 22.10992 8.423256
840 23.54941 11.07329
845 19.99401 10.18015
850 14.41872 7.697086
855 11.15517 5.403945
860 12.26468 4.176125
865 15.73419 5.108484
870 18.19050 7.375429
875 18.75043 7.698834
880 18.18987 4.768503
885 17.61021 4.581659
890 17.49871 6.401330
895 17.60441 6.685376
900 17.34460 5.589727
905 16.53485 3.809514
910 15.79385 3.821287
915 15.09227 3.170907
920 14.00856 2.506533
