860 149.8575 31.18796
865 148.8876 33.92937
870 139.3558 39.51248
875 119.5032 32.79716
880 111.7569 21.21271
885 116.0846 29.09676
890 111.2004 22.75426
895 122.4864 33.80203
900 113.8098 29.96968
905 100.8628 14.92695
910 95.73518 10.65039
915 94.16055 9.460181
920 92.90988 2.648286
925 94.35374 4.307089
930 96.67147 5.710203
935 99.39910 7.014886
940 101.5673 6.586754
945 105.0513 5.077603
950 110.1639 4.417855
955 118.2961 5.514547
960 119.9567 10.14062
965 118.6733 14.75385
970 115.2540 16.54478
975 110.6749 12.43652
980 103.0505 8.484872
985 94.02137 7.751870
990 88.84984 4.962890
995 85.74149 4.066215
1000 83.61607 3.167583
1005 82.52257 2.333512
1010 82.65562 2.034733
1015 81.86620 1.601614
1020 81.95280 1.634120
1025 81.25063 1.654359
1030 81.21360 1.619474
1035 81.53806 1.895889
1040 82.43431 1.849804
1045 82.79895 1.783443
1050 82.56019 1.808346
1055 82.59940 1.846026
1060 83.36678 2.229398
1065 84.04153 2.637281
1070 84.00655 1.868381
