 X, FreeAir: comment                                           
   0.000           7.81
   5.000          -1.74
  10.000         -10.63
  15.000         -14.94
  20.000         -13.06
  25.000          -7.22
  30.000           2.57
  35.000          13.06
  40.000          26.59
  45.000          35.12
  50.000          32.34
  55.000          26.71
  60.000          29.66
  65.000          35.66
  70.000          36.57
  75.000          35.04
  80.000          31.74
  85.000          27.64
  90.000          22.43
  95.000          21.06
 100.000          21.21
 105.000          19.88
 110.000          20.61
 115.000          27.00
 120.000          31.60
 125.000          32.56
 130.000          33.94
 135.000          36.51
 140.000          48.04
 145.000          55.70
 150.000          49.00
 155.000          43.09
 160.000          41.64
 165.000          35.08
 170.000          33.70
 175.000          29.88
 180.000          24.06
 185.000          22.60
 190.000          23.80
 195.000          30.53
 200.000          29.18
 205.000          22.63
 210.000          16.52
 215.000          15.84
 220.000          11.82
 225.000          24.17
 230.000          29.40
 235.000          32.27
 240.000          30.18
 245.000          13.71
 250.000           2.89
 255.000          11.11
 260.000          27.21
 265.000          19.90
 270.000           9.52
 275.000           0.54
 280.000          -9.38
 285.000         -19.06
 290.000         -32.67
 295.000         -36.70
 300.000         -37.97
 305.000         -41.71
 310.000         -44.66
 315.000         -46.71
 320.000         -51.61
 325.000         -55.19
 330.000         -63.37
 335.000         -70.49
 340.000         -72.52
 345.000         -70.28
 350.000         -66.54
 355.000         -62.44
 360.000         -58.13
 365.000         -53.70
 370.000         -49.30
 375.000         -44.88
 380.000         -40.65
 385.000         -36.42
 390.000         -32.37
 395.000         -28.02
 400.000         -23.83
 405.000         -19.79
 410.000         -15.92
 415.000         -12.21
 420.000          -8.85
 425.000          -5.80
 430.000          -3.14
 435.000          -1.52
 440.000          -1.78
 445.000          -2.25
 450.000          -3.33
 455.000          -4.44
 460.000          -5.96
 465.000          -7.37
 470.000          -8.46
 475.000         -10.65
 480.000         -11.80
 485.000         -12.64
 490.000         -12.38
 495.000         -11.84
 500.000         -19.54
 505.000         -19.32
 510.000         -20.30
 515.000         -27.28
 520.000         -21.95
 525.000         -16.44
 530.000         -19.63
 535.000           5.83
 540.000          42.29
 545.000          71.79
 550.000          75.32
 555.000          72.50
 560.000          58.87
 565.000          59.20
 570.000          41.42
 575.000          31.25
 580.000          27.00
 585.000          11.67
 590.000          11.40
 595.000           9.89
 600.000           9.86
 605.000          10.46
 610.000           8.71
 615.000           8.92
 620.000          11.58
 625.000          13.32
 630.000          13.13
 635.000          10.90
 640.000          10.49
 645.000          10.84
 650.000          13.37
 655.000          14.76
 660.000          15.36
 665.000          14.01
 670.000          12.91
 675.000          13.07
 680.000          14.16
 685.000          13.96
 690.000          16.51
 695.000          20.56
 700.000          23.48
 705.000          23.63
 710.000          22.24
 715.000          16.28
 720.000          12.11
 725.000          11.45
 730.000          13.77
 735.000          15.60
 740.000          16.53
 745.000          15.51
 750.000          14.94
 755.000          16.23
 760.000          19.37
 765.000          20.42
 770.000          19.44
 775.000          19.49
 780.000          20.50
 785.000          23.28
 790.000          24.83
 795.000          24.95
 800.000          23.95
 805.000          23.98
 810.000          25.28
 815.000          26.50
 820.000          26.40
 825.000          25.17
 830.000          24.66
 835.000          23.33
 840.000          21.01
 845.000          18.50
 850.000          16.97
 855.000          16.05
 860.000          15.71
 865.000          14.26
 870.000          11.55
 875.000           7.86
 880.000           6.47
 885.000           7.65
 890.000           9.37
 895.000          13.56
 900.000          15.97
 905.000          17.84
 910.000          19.27
 915.000          20.09
 920.000          22.00
 925.000          22.93
 930.000          22.40
 935.000          22.18
 940.000          23.85
 945.000          25.25
 950.000          25.90
 955.000          26.78
 960.000          26.89
 965.000          26.93
 970.000          27.20
 975.000          27.55
 980.000          27.15
 985.000          24.52
 990.000          21.73
 995.000          19.35
1000.000          17.78
1005.000          18.05
1010.000          20.48
1015.000          23.22
1020.000          24.03
1025.000          23.95
1030.000          23.73
1035.000          23.41
1040.000          23.26
1045.000          23.07
1050.000          22.97
1055.000          22.97
1060.000          23.44
1065.000          23.05
1070.000          21.69
