     0.000    -2.358    25.071     34357170.600     0.000     0.000  2450.000      00      02
     0.000    -3.025    44.532     52678326.600     0.000     0.000  2800.000      00      02
     0.000    -3.499    58.171     65698158.600     0.000     0.000  2800.000      00      02
     0.000    -3.973    71.656     78717990.600     0.000     0.000  2800.000      00      02
     0.000    -4.448    85.013     91765290.600     0.000     0.000  2800.000      00      02
     0.000    -4.922    98.185    104785122.600     0.000     0.000  2800.000      00      02
     0.000    -5.396   111.199    117804954.600     0.000     0.000  2800.000      00      02
     0.000    -5.871   124.081    130852254.600     0.000     0.000  2800.000      00      02
     0.000    -6.819   149.367    156891918.600     0.000     0.000  2800.000      00      02
     0.000    -7.293   161.742    169911750.600     0.000     0.000  2800.000      00      02
     0.000    -7.768   173.982    182959050.600     0.000     0.000  2800.000      00      02
     0.000    -8.242   186.034    195978882.600     0.000     0.000  2800.000      00      02
     0.000    -9.191   209.734    222046014.600     0.000     0.000  2800.000      00      02
     0.000   -10.139   232.760    248085678.600     0.000     0.000  2800.000      00      02
     0.000   -11.088   255.162    274152810.600     0.000     0.000  2800.000      00      02
     0.000   -11.765   270.653    292748646.600     0.000     0.000  2800.000      00      02
     0.000   -12.985   305.950    327456426.600     0.000     0.000  2900.000      00      02
     0.000   -13.933   332.906    354426078.600     0.000     0.000  2900.000      00      02
     0.000   -14.882   359.449    381424179.600     0.000     0.000  2900.000      00      02
     0.000   -15.831   385.528    408422280.600     0.000     0.000  2900.000      00      02
     0.000   -18.269   450.487    477780942.600     0.000     0.000  2900.000      00      02
     0.000   -19.625   468.873    521802365.486     8.059     4.639  3308.688      26    4592
     0.000   -21.522   495.152    583365629.897     8.056     4.633  3307.401      26    5197
     0.000   -23.419   521.877    644896471.602     8.046     4.625  3305.399      26    5502
     0.000   -25.316   548.871    706399649.410     8.042     4.618  3303.985      26    6107
     0.000   -27.213   575.997    767874614.880     8.032     4.609  3302.560      26    6713
     0.000   -29.110   603.138    829315043.863     8.024     4.601  3300.473      26    7018
     0.000   -31.008   630.206    890759230.541     8.020     4.594  3299.036      26    7623
