  0.0000000E+00  -35.34531       6.298781    
   5.000000      -33.91977       6.347416    
   10.00000      -25.36019       6.453974    
   15.00000      -13.73612       7.450808    
   20.00000      -11.72437       9.272483    
   25.00000      -11.89475       17.26167    
   30.00000      -3.745346       24.47154    
   35.00000      -4.744149       22.98815    
   40.00000      -4.828560       13.53047    
   45.00000      -5.561760       7.924516    
   50.00000     -0.9478942       10.74326    
   55.00000       4.566031       16.43335    
   60.00000       3.131026       13.39323    
   65.00000      0.7410191       10.32490    
   70.00000      -7.914320       6.833074    
   75.00000      -10.85668       6.078643    
   80.00000      -8.417058       5.146036    
   85.00000      -2.815735       4.323659    
   90.00000      0.4992791       2.365179    
   95.00000       2.848008       3.069000    
   100.0000       3.164532       3.557685    
   105.0000       3.426723       5.194316    
   110.0000       2.626592       5.248087    
   115.0000       5.730574       5.174027    
   120.0000       7.834846       3.118961    
   125.0000       9.514688       3.106063    
   130.0000       6.938423       3.314622    
   135.0000       6.027965       3.800046    
   140.0000       5.411504       5.813824    
   145.0000       9.461154       11.33243    
   150.0000       11.37227       16.51976    
   155.0000       12.33052       16.60612    
   160.0000       6.966845       9.788531    
   165.0000       2.839715       3.334187    
   170.0000       2.107924       1.764877    
   175.0000       3.201047       2.549692    
   180.0000       5.708977       5.287272    
   185.0000       6.071652       6.411999    
   190.0000       6.698722       6.919322    
   195.0000       9.057094       9.133162    
   200.0000       10.32710       10.74833    
   205.0000       14.42790       11.68941    
   210.0000       20.56696       10.74518    
   215.0000       25.79560       11.16265    
   220.0000       30.77909       16.86490    
   225.0000       31.12354       23.01532    
   230.0000       18.27610       15.17948    
   235.0000       6.592453       5.655261    
   240.0000       2.141491       6.016014    
   245.0000       4.618350       9.457974    
   250.0000       5.197637       8.117468    
   255.0000       10.08890       5.499463    
   260.0000       17.17850       7.652554    
   265.0000       16.21068       5.646998    
   270.0000       9.122699       3.711622    
   275.0000       4.262445       4.934400    
   280.0000       2.439885       3.989956    
   285.0000       3.991238       3.235667    
   290.0000       9.931231       5.704474    
   295.0000       14.45162       8.576177    
   300.0000       16.46185       11.27516    
   305.0000       16.53797       12.24772    
   310.0000       15.70947       12.77719    
   315.0000       15.95271       15.07648    
   320.0000       15.95216       19.17239    
   325.0000       19.49750       19.71899    
   330.0000       18.90352       16.04159    
   335.0000       19.99819       11.41187    
   340.0000       15.51189       5.689023    
   345.0000       17.60019       9.214288    
   350.0000       18.58435       13.96073    
   355.0000       25.91062       16.29186    
   360.0000       24.19105       11.64403    
   365.0000       30.78838       10.10938    
   370.0000       41.09765       6.232260    
   375.0000       39.48941       7.580495    
   380.0000       37.91224       7.860649    
   385.0000       38.25835       6.721575    
390 35.85555 8.477788
395 38.98352 9.984818
400 39.25811 9.768543
405 41.20842 9.534877
410 46.26649 9.908774
415 52.12570 5.993558
420 53.07388 4.994207
425 52.74094 5.762926
430 52.72078 11.81435
435 59.71797 26.96784
440 49.66173 23.85219
445 53.18492 31.45371
450 56.66243 35.41294
455 48.96553 28.94237
460 43.85321 25.42842
465 59.50657 30.37295
470 84.04724 33.08599
475 90.70712 34.11425
480 82.03743 43.53995
485 79.82825 37.76015
490 86.86886 23.29281
495 87.96476 28.20467
500 82.57079 26.69300
505 79.98074 16.65421
510 80.15630 17.49400
515 76.12370 21.46854
520 71.29617 16.68960
525 70.87113 12.81446
530 68.34905 16.09548
535 59.88232 16.24500
540 53.19964 10.96534
545 56.59459 6.968610
550 62.00948 7.651284
555 63.14854 13.43349
560 63.09655 18.53848
565 65.80386 20.77497
570 68.27959 19.59166
575 65.22224 15.17314
580 63.53651 10.47804
585 63.69469 8.315732
590 62.93682 7.535832
595 63.15526 8.200685
600 63.47792 7.252609
605 58.55997 6.932730
610 53.86060 7.617507
615 51.57218 7.263123
620 52.83178 9.244840
625 56.28286 11.32092
630 58.84894 9.733409
635 62.32140 8.099148
640 63.45420 7.619186
645 63.06397 8.465867
650 63.09444 8.217517
655 62.77312 7.165949
660 61.57860 7.049635
665 59.49815 9.024654
670 52.77155 13.05872
675 43.16397 16.68070
680 33.32598 15.12906
685 25.27234 13.79586
690 19.72624 12.38759
695 14.34488 9.529713
700 10.62788 6.492486
705 9.174406 5.458570
710 6.593487 3.731084
715 2.565396 4.158323
720 -2.532841 7.936128
725 -9.855649 10.24338
730 -16.30738 12.00703
735 -22.39652 14.29445
740 -29.66050 13.97254
745 -36.15091 12.80610
750 -42.52871 11.53802
755 -48.14428 9.290268
760 -52.84674 9.075624
765 -58.09593 8.273215
770 -62.95084 6.606674
775 -68.27528 6.874454
780 -70.79228 8.518839
785 -70.67333 9.645630
790 -68.20550 10.76613
795 -65.62186 10.76468
800 -59.61149 8.085879
805 -54.12872 8.788980
810 -50.00476 13.81598
815 -45.22165 12.87068
820 -9.244218 15.13680
825 12.03043 24.56838
830 30.79557 38.48292
835 39.45039 42.19500
840 32.80432 31.41445
845 25.89503 16.48219
850 23.76952 13.83850
855 22.80684 13.78763
860 22.72035 9.814029
865 23.58518 17.99058
870 20.12810 30.72864
875 17.05565 30.23599
880 28.08055 17.93772
885 48.31965 12.99979
890 55.02305 14.11526
895 47.02447 14.68431
900 53.39162 21.93609
905 81.01436 33.67980
910 97.13824 31.74037
915 80.46049 19.96799
920 61.56215 10.24634
925 68.47734 18.87744
930 79.32896 25.04842
935 66.05671 19.43773
940 47.64174 8.597052
945 55.43636 14.55382
950 77.63050 11.95942
955 78.27005 13.00151
960 48.17040 21.81910
965 54.90802 29.74557
970 53.22507 23.45859
975 44.04889 14.53318
980 39.94787 25.86993
985 52.00843 19.22703
990 70.49533 10.23396
995 73.83987 13.66787
1000 66.96622 11.99108
1005 63.51108 14.66227
1010 64.56502 20.68217
1015 58.10027 19.78335
1020 45.68999 22.16174
1025 44.22609 24.67022
1030 55.51375 22.43638
1035 69.42253 16.81170
1040 72.66844 13.76325
1045 68.49124 12.96433
1050 49.60419 16.50727
1055 26.70824 15.04089
1060 19.80622 13.44549
1065 37.78968 20.66566
1070 65.34473 38.99738
1075 66.22392 50.32870
1080 62.71914 36.90838
1085 37.46180 16.81654
1090 28.30957 11.92268
1095 29.88567 17.67813
1100 32.87689 24.29372
1105 32.70248 19.18596
1110 27.99927 17.96497
1115 30.26990 26.13820
1120 29.56677 29.93112
1125 29.13937 25.59333
1130 27.46605 20.63725
1135 24.30709 20.31099
1140 21.92374 18.86477
1145 21.95957 16.34509
1150 10.69994 7.115634
1155 23.71393 8.755838
1160 40.93538 8.460187
1165 50.10475 14.16810
1170 54.47942 17.44893
1175 58.07626 14.89342
1180 57.72894 11.27938
1185 50.01402 12.34045
1190 38.43880 16.70172
1195 30.88053 17.87707
1200 32.16220 21.71578
1205 37.43168 26.59639
1210 40.92910 24.54646
1215 34.83586 15.72206
1220 23.07059 8.041514
1225 11.81466 12.78919
1230 6.579630 12.47167
1235 4.831617 8.579406
1240 3.865625 5.274497
1245 3.252937 4.897646
1250 3.914582 7.236405
1255 5.843677 9.398150
