 Dist, Boug: comment                                           
   0.000         159.00
   5.000         159.84
  10.000         161.31
  15.000         163.21
  20.000         167.54
  25.000         171.43
  30.000         174.98
  35.000         179.17
  40.000         183.62
  45.000         187.59
  50.000         191.10
  55.000         194.17
  60.000         197.76
  65.000         202.15
  70.000         207.22
  75.000         211.73
  80.000         215.98
  85.000         220.12
  90.000         224.28
  95.000         228.64
 100.000         232.71
 105.000         236.72
 110.000         240.52
 115.000         243.86
 120.000         246.99
 125.000         250.18
 130.000         253.04
 135.000         255.73
 140.000         257.87
 145.000         259.19
 150.000         259.22
 155.000         260.43
 160.000         262.72
 165.000         264.27
 170.000         264.83
 175.000         265.01
 180.000         265.32
 185.000         265.42
 190.000         264.90
 195.000         264.50
 200.000         264.21
 205.000         262.90
 210.000         261.41
 215.000         259.79
 220.000         257.24
 225.000         255.46
 230.000         256.94
 235.000         257.30
 240.000         255.90
 245.000         253.38
 250.000         250.51
 255.000         246.99
 260.000         242.67
 265.000         238.24
 270.000         234.44
 275.000         230.06
 280.000         225.48
 285.000         221.07
 290.000         215.86
 295.000         211.38
 300.000         206.89
 305.000         202.92
 310.000         198.92
 315.000         195.04
 320.000         190.93
 325.000         186.27
 330.000         182.12
 335.000         177.49
 340.000         173.25
 345.000         168.13
 350.000         162.35
 355.000         155.77
 360.000         149.84
 365.000         141.62
 370.000         133.57
 375.000         126.61
 380.000         118.44
 385.000         108.50
 390.000          98.05
 395.000          87.31
 400.000          77.85
 405.000          68.56
 410.000          58.24
 415.000          49.44
 420.000          42.02
 425.000          35.44
 430.000          29.69
 435.000          24.27
 440.000          19.09
 445.000          14.40
 450.000           9.09
 455.000           5.02
 460.000           2.75
 465.000          -1.11
 470.000          -6.81
 475.000          -9.30
 480.000          -9.66
 485.000         -10.59
 490.000         -11.12
 495.000         -10.36
 500.000          -7.70
 505.000          -6.11
 510.000          -4.01
 515.000          -0.67
 520.000           2.51
 525.000           5.82
 530.000           9.37
 535.000          13.18
 540.000          16.56
 545.000          19.51
 550.000          22.89
 555.000          26.50
 560.000          29.64
 565.000          32.64
 570.000          35.78
 575.000          38.59
 580.000          41.14
 585.000          43.27
 590.000          45.09
 595.000          46.39
 600.000          47.80
 605.000          49.15
 610.000          50.09
 615.000          51.07
 620.000          51.83
 625.000          52.57
 630.000          53.20
 635.000          53.57
 640.000          53.91
 645.000          54.17
 650.000          54.27
 655.000          54.19
 660.000          54.04
 665.000          54.10
 670.000          54.45
 675.000          54.94
 680.000          55.23
 685.000          54.83
 690.000          54.12
 695.000          53.09
 700.000          51.62
 705.000          49.73
 710.000          47.78
 715.000          45.60
 720.000          43.15
 725.000          40.56
 730.000          37.65
 735.000          34.41
 740.000          31.01
 745.000          27.02
 750.000          22.67
 755.000          18.06
 760.000          13.68
 765.000           9.26
 770.000           4.37
 775.000          -0.76
 780.000          -6.54
 785.000         -12.77
 790.000         -19.45
 795.000         -26.80
 800.000         -33.69
 805.000         -39.65
 810.000         -44.60
 815.000         -49.48
 820.000         -54.68
 825.000         -60.28
 830.000         -66.91
 835.000         -70.89
 840.000         -76.77
 845.000         -79.24
 850.000         -81.99
 855.000         -83.17
 860.000         -84.71
 865.000         -86.64
 870.000         -87.55
 875.000         -88.98
 880.000         -89.50
 885.000         -91.20
 890.000         -94.77
 895.000         -95.35
 900.000         -97.75
 905.000        -100.65
 910.000        -101.52
 915.000         -99.45
 920.000         -94.85
 925.000         -91.97
 930.000         -90.64
 935.000         -86.31
 940.000         -82.54
 945.000         -80.92
 950.000         -80.26
 955.000         -76.38
 960.000         -72.19
 965.000         -69.95
 970.000         -67.23
 975.000         -63.53
 980.000         -60.30
 985.000         -58.77
 990.000         -58.47
 995.000         -56.36
1000.000         -54.25
1005.000         -53.74
1010.000         -53.72
1015.000         -52.35
1020.000         -51.08
1025.000         -51.40
1030.000         -52.55
1035.000         -53.74
1040.000         -54.58
1045.000         -54.92
1050.000         -53.02
1055.000         -51.86
1060.000         -52.02
1065.000         -52.56
1070.000         -53.05
1075.000         -51.54
1080.000         -45.44
1085.000         -33.43
1090.000         -26.90
1095.000         -22.09
1100.000         -20.24
1105.000         -19.59
1110.000         -18.75
1115.000         -18.89
1120.000         -22.50
1125.000         -32.58
1130.000         -35.70
1135.000         -33.21
1140.000         -28.43
1145.000         -21.40
1150.000         -12.18
1155.000          -6.42
1160.000          -4.32
1165.000          -2.96
1170.000          -2.25
1175.000          -2.11
1180.000          -1.55
1185.000          -0.66
1190.000          -0.02
1195.000          -0.20
1200.000          -0.56
1205.000          -1.42
1210.000          -3.06
1215.000          -3.60
1220.000          -4.07
1225.000          -5.54
1230.000          -6.63
1235.000          -7.75
1240.000          -8.77
1245.000          -9.01
1250.000          -9.81
1255.000          -9.41
