 X, FreeAir: comment                                           
   0.000          31.41
   5.000          31.51
  10.000          30.91
  15.000          30.77
  20.000          23.70
  25.000          20.17
  30.000          18.90
  35.000          14.58
  40.000          11.39
  45.000          11.56
  50.000          12.97
  55.000          17.41
  60.000          17.89
  65.000          17.23
  70.000          14.82
  75.000          14.87
  80.000          16.92
  85.000          19.09
  90.000          21.22
  95.000          23.44
 100.000          25.70
 105.000          28.04
 110.000          30.49
 115.000          32.76
 120.000          34.37
 125.000          34.37
 130.000          33.60
 135.000          32.86
 140.000          33.16
 145.000          34.87
 150.000          36.98
 155.000          35.30
 160.000          27.87
 165.000          23.65
 170.000          22.50
 175.000          21.82
 180.000          21.15
 185.000          20.65
 190.000          20.13
 195.000          20.28
 200.000          19.95
 205.000          20.48
 210.000          23.34
 215.000          26.47
 220.000          32.17
 225.000          36.56
 230.000          26.50
 235.000          16.14
 240.000          10.98
 245.000           8.49
 250.000           6.56
 255.000           7.56
 260.000          13.68
 265.000          15.52
 270.000          16.37
 275.000          15.45
 280.000          14.89
 285.000          15.89
 290.000          19.57
 295.000          24.49
 300.000          27.47
 305.000          28.42
 310.000          29.33
 315.000          29.63
 320.000          32.09
 325.000          35.40
 330.000          35.39
 335.000          35.82
 340.000          30.83
 345.000          30.27
 350.000          28.88
 355.000          33.58
 360.000          31.02
 365.000          38.70
 370.000          44.53
 375.000          43.67
 380.000          40.36
 385.000          41.09
 390.000          39.08
 395.000          37.67
 400.000          33.81
 405.000          32.44
 410.000          33.72
 415.000          35.90
 420.000          34.17
 425.000          31.54
 430.000          28.50
 435.000          28.44
 440.000          30.11
 445.000          33.62
 450.000          41.29
 455.000          42.76
 460.000          30.12
 465.000          37.19
 470.000          71.62
 475.000          74.50
 480.000          61.11
 485.000          70.08
 490.000          80.34
 495.000          82.83
 500.000          72.17
 505.000          86.96
 510.000          88.96
 515.000          85.89
 520.000          82.07
 525.000          85.56
 530.000          78.32
 535.000          64.73
 540.000          59.20
 545.000          62.33
 550.000          60.23
 555.000          58.13
 560.000          60.45
 565.000          62.16
 570.000          60.41
 575.000          58.56
 580.000          56.54
 585.000          54.32
 590.000          54.48
 595.000          56.22
 600.000          56.38
 605.000          56.42
 610.000          56.53
 615.000          56.47
 620.000          56.40
 625.000          56.23
 630.000          55.83
 635.000          55.22
 640.000          54.66
 645.000          54.08
 650.000          53.54
 655.000          52.84
 660.000          51.51
 665.000          49.05
 670.000          42.27
 675.000          33.36
 680.000          23.92
 685.000          16.12
 690.000           9.26
 695.000           2.46
 700.000          -3.38
 705.000          -8.06
 710.000         -13.18
 715.000         -18.58
 720.000         -23.53
 725.000         -29.23
 730.000         -34.57
 735.000         -39.54
 740.000         -44.26
 745.000         -48.91
 750.000         -53.28
 755.000         -57.51
 760.000         -61.42
 765.000         -64.43
 770.000         -66.93
 775.000         -68.84
 780.000         -69.40
 785.000         -67.96
 790.000         -65.01
 795.000         -61.61
 800.000         -55.15
 805.000         -50.44
 810.000         -50.73
 815.000         -50.64
 820.000         -43.43
 825.000         -24.46
 830.000          10.43
 835.000          17.90
 840.000          29.28
 845.000          11.93
 850.000          17.23
 855.000          21.67
 860.000          24.71
 865.000          27.43
 870.000          26.41
 875.000          37.67
 880.000          39.01
 885.000          50.59
 890.000          69.74
 895.000          51.70
 900.000          57.23
 905.000          78.01
 910.000          84.03
 915.000          73.27
 920.000          52.55
 925.000          50.64
 930.000          67.83
 935.000          39.46
 940.000          25.16
 945.000          35.31
 950.000          58.93
 955.000          44.63
 960.000          33.61
 965.000          41.95
 970.000          46.23
 975.000          40.76
 980.000          38.17
 985.000          50.81
 990.000          71.48
 995.000          72.17
1000.000          64.32
1005.000          64.25
1010.000          66.70
1015.000          55.79
1020.000          46.18
1025.000          48.64
1030.000          57.34
1035.000          62.94
1040.000          62.43
1045.000          60.69
1050.000          31.67
1055.000          14.38
1060.000           8.89
1065.000          21.45
1070.000          44.58
1075.000          42.30
1080.000          46.47
1085.000          36.56
1090.000          26.53
1095.000          18.91
1100.000          14.83
1105.000          14.57
1110.000          11.85
1115.000          17.64
1120.000          20.14
1125.000          15.68
1130.000           6.61
1135.000           1.66
1140.000           7.64
1145.000           9.75
1150.000           6.58
1155.000          26.43
1160.000          43.98
1165.000          52.65
1170.000          57.83
1175.000          62.62
1180.000          60.26
1185.000          50.49
1190.000          42.01
1195.000          39.22
1200.000          36.65
1205.000          36.47
1210.000          41.35
1215.000          31.27
1220.000          21.25
1225.000          17.85
1230.000          12.33
1235.000           7.24
1240.000           3.71
1245.000          -2.20
1250.000         -11.68
1255.000         -16.32
