   0.0000000000000000       -400000.00000000000        1520.0000000000000     
   5000.0000000000000       -400000.00000000000        1520.0000000000000     
   10000.000000000000       -400000.00000000000        1520.0000000000000     
   15000.000000000000       -400000.00000000000        1520.0000000000000     
   20000.000000000000       -400000.00000000000        1520.0000000000000     
   25000.000000000000       -400000.00000000000        1520.0000000000000     
   30000.000000000000       -400000.00000000000        1520.0000000000000     
   35000.000000000000       -400000.00000000000        1520.0000000000000     
   40000.000000000000       -400000.00000000000        1520.0000000000000     
   45000.000000000000       -400000.00000000000        1520.0000000000000     
   50000.000000000000       -400000.00000000000        1520.0000000000000     
   55000.000000000000       -400000.00000000000        1520.0000000000000     
   60000.000000000000       -400000.00000000000        1520.0000000000000     
   65000.000000000000       -400000.00000000000        1520.0000000000000     
   70000.000000000000       -400000.00000000000        1520.0000000000000     
   75000.000000000000       -400000.00000000000        1520.0000000000000     
   80000.000000000000       -400000.00000000000        1520.0000000000000     
   85000.000000000000       -400000.00000000000        1520.0000000000000     
   90000.000000000000       -400000.00000000000        1520.0000000000000     
   95000.000000000000       -400000.00000000000        1520.0000000000000     
   100000.00000000000       -400000.00000000000        1520.0000000000000     
   105000.00000000000       -400000.00000000000        1520.0000000000000     
   110000.00000000000       -400000.00000000000        1520.0000000000000     
   115000.00000000000       -400000.00000000000        1520.0000000000000     
   120000.00000000000       -400000.00000000000        1520.0000000000000     
   125000.00000000000       -400000.00000000000        1520.0000000000000     
   130000.00000000000       -400000.00000000000        1520.0000000000000     
   135000.00000000000       -400000.00000000000        1520.0000000000000     
   140000.00000000000       -400000.00000000000        1520.0000000000000     
   145000.00000000000       -400000.00000000000        1520.0000000000000     
   150000.00000000000       -400000.00000000000        1520.0000000000000     
   155000.00000000000       -400000.00000000000        1520.0000000000000     
   160000.00000000000       -400000.00000000000        1520.0000000000000     
   165000.00000000000       -400000.00000000000        1520.0000000000000     
   170000.00000000000       -400000.00000000000        1520.0000000000000     
   175000.00000000000       -400000.00000000000        1520.0000000000000     
   180000.00000000000       -400000.00000000000        1520.0000000000000     
   185000.00000000000       -400000.00000000000        1520.0000000000000     
   190000.00000000000       -400000.00000000000        1520.0000000000000     
   195000.00000000000       -400000.00000000000        1520.0000000000000     
   200000.00000000000       -400000.00000000000        1520.0000000000000     
   205000.00000000000       -400000.00000000000        1520.0000000000000     
   210000.00000000000       -400000.00000000000        1520.0000000000000     
   215000.00000000000       -400000.00000000000        1520.0000000000000     
   220000.00000000000       -400000.00000000000        1520.0000000000000     
   225000.00000000000       -400000.00000000000        1520.0000000000000     
   230000.00000000000       -400000.00000000000        1520.0000000000000     
   235000.00000000000       -400000.00000000000        1520.0000000000000     
   240000.00000000000       -400000.00000000000        1520.0000000000000     
   245000.00000000000       -400000.00000000000        1520.0000000000000     
   250000.00000000000       -400000.00000000000        1520.0000000000000     
   255000.00000000000       -400000.00000000000        1520.0000000000000     
   260000.00000000000       -400000.00000000000        1520.0000000000000     
   265000.00000000000       -400000.00000000000        1520.0000000000000     
   270000.00000000000       -400000.00000000000        1520.0000000000000     
   275000.00000000000       -400000.00000000000        1520.0000000000000     
   280000.00000000000       -400000.00000000000        1520.0000000000000     
   285000.00000000000       -400000.00000000000        1520.0000000000000     
   290000.00000000000       -400000.00000000000        1520.0000000000000     
   295000.00000000000       -400000.00000000000        1520.0000000000000     
   300000.00000000000       -400000.00000000000        1520.0000000000000     
   305000.00000000000       -400000.00000000000        1520.0000000000000     
   310000.00000000000       -400000.00000000000        1520.0000000000000     
   315000.00000000000       -400000.00000000000        1520.0000000000000     
   320000.00000000000       -400000.00000000000        1520.0000000000000     
   325000.00000000000       -400000.00000000000        1520.0000000000000     
   330000.00000000000       -400000.00000000000        1520.0000000000000     
   335000.00000000000       -400000.00000000000        1520.0000000000000     
   340000.00000000000       -400000.00000000000        1520.0000000000000     
   345000.00000000000       -400000.00000000000        1520.0000000000000     
   350000.00000000000       -400000.00000000000        1520.0000000000000     
   355000.00000000000       -400000.00000000000        1520.0000000000000     
   360000.00000000000       -400000.00000000000        1520.0000000000000     
   365000.00000000000       -400000.00000000000        1520.0000000000000     
   370000.00000000000       -400000.00000000000        1520.0000000000000     
   375000.00000000000       -400000.00000000000        1520.0000000000000     
   380000.00000000000       -400000.00000000000        1520.0000000000000     
   385000.00000000000       -400000.00000000000        1520.0000000000000     
