  0.0000000E+00   23.49495       4.962608    
   5.000000       22.04153       5.055215    
   10.00000       24.30432       5.997497    
   15.00000       28.60203       5.350153    
   20.00000       33.33777       5.868465    
   25.00000       33.02168       6.232993    
   30.00000       27.99398       6.446033    
   35.00000       26.84009       6.668074    
   40.00000       27.61060       5.632937    
   45.00000       29.77830       6.425036    
   50.00000       35.56267       6.354901    
   55.00000       40.31171       7.653420    
   60.00000       35.24333       7.286424    
   65.00000       36.86841       6.237298    
   70.00000       40.00522       4.648711    
   75.00000       39.24973       6.265145    
   80.00000       39.16045       7.822233    
   85.00000       40.28037       5.778153    
   90.00000       39.46636       4.260477    
   95.00000       37.26275       2.801541    
   100.0000       36.37507       2.538890    
   105.0000       35.35568       3.591179    
   110.0000       34.26757       4.390510    
   115.0000       30.72103       5.430042    
   120.0000       28.84239       5.340558    
   125.0000       26.14927       3.486940    
   130.0000       22.65258       5.721293    
   135.0000       21.92861       5.922301    
   140.0000       19.11282       8.396028    
   145.0000       16.33400       9.290009    
   150.0000       17.14806       6.397337    
   155.0000       14.63454       3.832985    
   160.0000       13.51377       5.441967    
   165.0000       18.37832       4.695367    
   170.0000       17.09869       7.272395    
   175.0000       15.96905       5.123668    
   180.0000       13.72264       3.481832    
   185.0000       11.04717       4.199968    
   190.0000       12.15968       3.043051    
   195.0000       11.04212       4.044777    
   200.0000       11.10078       4.372591    
   205.0000       8.643614       5.027035    
   210.0000       1.953048       6.050454    
   215.0000      2.1121344E-02   5.323877    
   220.0000       3.013779       7.002646    
   225.0000      -1.285607       7.261601    
   230.0000      -2.536323       7.025117    
   235.0000      -2.264223       8.027739    
   240.0000      -11.71596       17.06098    
   245.0000      -17.94125       9.557976    
   250.0000      -25.37904       8.072912    
   255.0000      -34.56870       14.86629    
   260.0000      -44.42945       13.59144    
   265.0000      -44.28601       9.695553    
   270.0000      -55.58461       11.57353    
   275.0000      -60.95050       17.96408    
   280.0000      -66.77032       15.76923    
   285.0000      -59.97105       12.02752    
   290.0000      -60.11168       13.91047    
   295.0000      -61.07129       11.96841    
   300.0000      -59.53277       10.83546    
   305.0000      -59.91077       11.57196    
   310.0000      -64.46926       7.643482    
   315.0000      -66.11855       4.950022    
   320.0000      -64.07223       5.537514    
   325.0000      -63.11535       3.861226    
   330.0000      -63.20155       5.026492    
   335.0000      -63.23042       9.251865    
   340.0000      -60.06231       10.59213    
   345.0000      -55.87751       10.50037    
   350.0000      -53.68552       11.12093    
   355.0000      -54.04565       10.75837    
   360.0000      -54.86432       9.648848    
   365.0000      -53.92879       8.649404    
   370.0000      -51.91002       8.225232    
   375.0000      -48.77951       6.160333    
   380.0000      -43.96204       4.098220    
   385.0000      -38.15479       3.485375    
   390.0000      -33.71942       4.189057    
   395.0000      -29.47214       3.771902    
400 -23.88462 3.819400
405 -18.63145 2.739604
410 -13.88491 2.307194
415 -10.47553 2.023872
420 -8.232807 1.761097
425 -6.565896 1.514452
430 -6.156214 2.343501
435 -6.054317 2.857923
440 -4.920731 3.137283
445 -2.445106 3.227458
450 0.4042950 3.206385
455 2.816701 5.100569
460 2.764088 4.695094
465 0.2051976 2.165751
470 -2.676584 5.219184
475 -4.350251 5.786898
480 -6.743245 6.920897
485 -8.553568 8.246828
490 -13.59518 7.203290
495 -16.73857 7.407727
500 -21.16301 7.692836
505 -27.43531 7.866475
510 -29.90525 8.051921
515 -32.37280 4.453089
520 -38.12730 4.875432
525 -42.83742 8.618058
530 -39.86231 8.884746
535 -44.19281 7.669654
540 -39.74837 9.882513
545 -37.77872 10.01344
550 -38.37523 9.647186
555 -33.89481 5.828580
