           15.000         -108.321            7.977            4.403
           15.000         -114.755            8.005            4.409
           15.000         -119.509            8.023            4.415
           15.000         -124.263            8.028            4.413
           15.000         -129.017            8.040            4.415
           15.000         -133.771            8.052            4.418
           15.000         -138.525            8.071            4.425
           15.000         -143.280            8.075            4.422
           15.000         -148.034            8.091            4.426
           15.000         -152.788            8.103            4.431
           15.000         -157.542            8.122            4.441
           15.000         -162.296            8.138            4.447
           15.000         -167.050            8.151            4.452
           15.000         -171.804            8.168            4.460
           15.000         -176.558            8.185            4.466
           15.000         -181.312            8.197            4.470
           15.000         -186.066            8.213            4.479
           15.000         -190.820            8.229            4.484
           15.000         -195.574            8.240            4.489
           15.000         -200.329            8.260            4.498
           15.000         -205.083            8.268            4.500
           15.000         -209.837            8.285            4.508
           15.000         -214.591            8.298            4.513
           15.000         -219.345            8.310            4.517
           15.000         -228.853            8.339            4.530
           15.000         -238.361            8.364            4.539
           15.000         -247.869            8.391            4.552
           15.000         -257.378            8.416            4.562
           15.000         -266.886            8.439            4.570
           15.000         -276.394            8.464            4.581
           15.000         -285.902            8.488            4.592
           15.000         -290.656            8.499            4.596
           15.000         -295.410            8.508            4.599
           15.000         -300.164            8.523            4.608
           15.000         -304.918            8.530            4.609
           15.000         -314.427            8.526            4.630
           15.000         -323.935            8.553            4.638
           15.000         -333.443            8.581            4.646
           15.000         -342.951            8.606            4.655
           15.000         -352.459            8.633            4.663
           15.000         -361.967            8.657            4.672
           15.000         -371.476            8.682            4.684
           15.000         -380.984            8.709            4.695
           15.000         -390.492            8.731            4.704
           15.000         -400.000            8.756            4.717
           20.000           -1.091            0.000            0.000
           20.000           -2.042            0.000            0.000
           20.000           -2.518            0.000            0.000
           20.000           -2.993            0.000            0.000
           20.000           -3.469            0.000            0.000
           20.000           -3.944            0.000            0.000
           20.000           -4.420            0.000            0.000
           20.000           -4.827            0.000            0.000
           20.000           -5.846            0.000            0.000
           20.000           -6.321            0.000            0.000
           20.000           -6.797            0.000            0.000
           20.000           -7.272            0.000            0.000
           20.000           -8.223            0.000            0.000
           20.000           -9.174            0.000            0.000
           20.000          -10.125            0.000            0.000
           20.000          -11.076            0.000            0.000
           20.000          -12.190            0.000            0.000
           20.000          -12.978            0.000            0.000
           20.000          -13.929            0.000            0.000
           20.000          -14.880            0.000            0.000
           20.000          -16.782            0.000            0.000
           20.000          -18.194            0.000            0.000
           20.000          -20.585            0.000            0.000
           20.000          -22.487            0.000            0.000
           20.000          -23.517            0.000            0.000
           20.000          -26.291            8.098            4.660
           20.000          -28.193            8.095            4.654
           20.000          -30.094            8.085            4.645
           20.000          -31.996            8.077            4.638
           20.000          -33.898            8.073            4.631
           20.000          -35.800            8.063            4.621
           20.000          -38.653            8.053            4.611
           20.000          -41.505            8.043            4.599
           20.000          -44.358            8.048            4.594
           20.000          -47.211            8.088            4.602
           20.000          -50.064            8.074            4.588
           20.000          -52.916            8.061            4.577
           20.000          -55.769            8.059            4.567
           20.000          -58.622            8.049            4.556
           20.000          -61.475            8.043            4.546
           20.000          -64.327            8.032            4.534
           20.000          -67.180            8.025            4.522
           20.000          -71.935            8.012            4.503
           20.000          -76.689            7.996            4.482
           20.000          -81.444            7.989            4.465
           20.000          -86.198            7.969            4.441
           20.000          -90.953            7.957            4.422
           20.000          -95.707            7.948            4.403
           22.410         -100.433            7.940            4.387
           17.904         -105.230            7.961            4.390
           20.000         -109.971            7.979            4.397
           20.000         -114.726            7.989            4.396
           20.000         -119.480            8.008            4.401
           20.000         -124.235            8.016            4.402
           20.000         -128.989            8.030            4.407
           20.000         -133.744            8.040            4.406
           20.000         -138.499            8.057            4.411
           20.000         -143.253            8.068            4.417
           20.000         -148.008            8.084            4.422
           20.000         -152.762            8.104            4.431
           20.000         -157.517            8.119            4.438
           20.000         -162.271            8.136            4.445
           20.000         -167.026            8.147            4.448
           20.000         -171.781            8.166            4.458
           20.000         -176.535            8.182            4.463
           20.000         -181.290            8.194            4.469
           20.000         -186.044            8.211            4.476
           20.000         -190.799            8.227            4.482
           20.000         -195.553            8.238            4.486
           20.000         -200.308            8.258            4.496
           20.000         -205.063            8.267            4.499
           20.000         -209.817            8.282            4.506
           20.000         -214.572            8.297            4.511
           20.000         -219.326            8.308            4.516
           20.000         -228.835            8.337            4.529
           20.000         -238.345            8.364            4.540
           20.000         -247.854            8.387            4.548
           20.000         -257.363            8.414            4.560
           20.000         -266.872            8.440            4.570
           20.000         -276.381            8.463            4.581
           20.000         -285.890            8.484            4.589
           20.000         -290.645            8.497            4.595
           20.000         -295.399            8.509            4.600
           20.000         -300.154            8.521            4.606
           20.000         -304.909            8.531            4.610
           20.000         -314.418            8.523            4.628
           20.000         -323.927            8.552            4.638
           20.000         -333.436            8.582            4.647
           20.000         -342.945            8.605            4.654
           20.000         -352.454            8.632            4.661
           20.000         -361.963            8.658            4.673
           20.000         -371.473            8.682            4.684
           20.000         -380.982            8.709            4.695
           20.000         -390.491            8.731            4.704
           20.000         -400.000            8.755            4.717
           25.000           -1.011            0.000            0.000
           25.000           -1.962            0.000            0.000
           25.000           -2.437            0.000            0.000
           25.000           -2.913            0.000            0.000
           25.000           -3.388            0.000            0.000
           25.000           -3.864            0.000            0.000
           25.000           -4.483            0.000            0.000
           25.000           -4.815            0.000            0.000
           25.000           -5.766            0.000            0.000
           25.000           -6.242            0.000            0.000
           25.000           -6.717            0.000            0.000
           25.000           -7.193            0.000            0.000
           25.000           -8.144            0.000            0.000
           25.000           -9.095            0.000            0.000
           25.000          -10.046            0.000            0.000
           25.000          -10.997            0.000            0.000
           25.000          -12.157            0.000            0.000
           25.000          -12.899            0.000            0.000
           25.000          -13.851            0.000            0.000
           25.000          -14.802            0.000            0.000
           25.000          -16.704            0.000            0.000
           25.000          -18.287            0.000            0.000
           25.000          -20.508            0.000            0.000
           25.000          -22.410            0.000            0.000
           25.000          -23.613            0.000            0.000
           25.000          -26.215            8.099            4.661
           25.000          -28.117            8.091            4.653
           25.000          -30.019            8.087            4.646
           25.000          -31.922            8.076            4.637
           25.000          -33.824            8.070            4.628
