 X, Geoid 2D, 1D: comment                                           
   0.000           1.87           6.73
   5.000           1.94           7.04
  10.000           2.02           8.27
  15.000           2.15           9.51
  20.000           2.33          10.79
  25.000           2.56          11.63
  30.000           2.83          12.17
  35.000           3.12          12.35
  40.000           3.41          12.37
  45.000           3.66          12.50
  50.000           3.86          13.08
  55.000           4.03          13.87
  60.000           4.20          14.06
  65.000           4.37          14.19
  70.000           4.52          14.31
  75.000           4.64          14.61
  80.000           4.72          14.70
  85.000           4.80          15.13
  90.000           4.87          15.53
  95.000           4.95          15.88
 100.000           5.04          15.89
 105.000           5.15          16.08
 110.000           5.27          16.33
 115.000           5.41          13.61
 120.000           5.54          11.88
 125.000           5.66          11.26
 130.000           5.78           8.75
 135.000           5.90           7.47
 140.000           6.02           5.88
 145.000           6.09           2.69
 150.000           6.11          -0.80
 155.000           6.09          -1.05
 160.000           6.04          -3.97
 165.000           5.99          -5.33
 170.000           5.92          -6.74
 175.000           5.84          -8.13
 180.000           5.76          -9.42
 185.000           5.69         -11.10
 190.000           5.63         -14.05
 195.000           5.57         -15.88
 200.000           5.48         -17.39
 205.000           5.37         -18.78
 210.000           5.25         -19.27
 215.000           5.15         -18.98
 220.000           5.05         -18.99
 225.000           4.98         -19.47
 230.000           4.89         -20.46
 235.000           4.77         -21.91
 240.000           4.59         -22.42
 245.000           4.37         -23.46
 250.000           4.16         -24.46
 255.000           3.98         -20.74
 260.000           3.80         -14.92
 265.000           3.56          -9.47
 270.000           3.26          -5.07
 275.000           2.93          -1.11
 280.000           2.59          -1.80
 285.000           2.25          -2.49
 290.000           1.92          -2.09
 295.000           1.61          -2.20
 300.000           1.34          -1.89
 305.000           1.10          -1.52
 310.000           0.86          -1.20
 315.000           0.64           0.78
 320.000           0.43           1.57
 325.000           0.22           2.49
 330.000           0.03           3.46
 335.000          -0.12           3.78
 340.000          -0.23           3.86
 345.000          -0.27           3.96
 350.000          -0.27           4.19
 355.000          -0.23           4.45
 360.000          -0.17           4.76
 365.000          -0.08           5.08
 370.000           0.03           5.46
 375.000           0.16           5.82
 380.000           0.29           6.20
 385.000           0.44           6.55
 390.000           0.60           6.87
 395.000           0.76           7.26
 400.000           0.93           7.62
 405.000           1.10           7.31
 410.000           1.26           6.97
 415.000           1.43           6.63
 420.000           1.58           6.25
 425.000           1.73           5.85
 430.000           1.87           5.59
 435.000           1.99           5.46
 440.000           2.10           5.33
 445.000           2.19           5.25
 450.000           2.27           5.11
 455.000           2.35           4.98
 460.000           2.42           4.81
 465.000           2.49           4.70
 470.000           2.56           4.46
 475.000           2.64           4.29
 480.000           2.71           4.15
 485.000           2.80           4.22
 490.000           2.90           4.15
 495.000           3.00           3.99
 500.000           3.09           4.09
 505.000           3.21           4.07
 510.000           3.36           4.13
 515.000           3.53           4.40
 520.000           3.75           4.70
 525.000           4.02           5.06
 530.000           4.34           5.99
 535.000           4.75           6.40
 540.000           5.20           1.42
 545.000           5.60          -2.78
 550.000           5.87          -3.76
 555.000           6.02          -4.44
 560.000           6.08          -5.60
 565.000           6.09          -4.61
 570.000           6.04          -4.32
 575.000           5.97          -4.51
 580.000           5.90          -5.13
 585.000           5.82          -4.93
 590.000           5.77          -5.61
 595.000           5.74          -6.18
 600.000           5.73          -6.96
 605.000           5.74          -7.63
 610.000           5.74          -8.22
 615.000           5.76          -8.85
 620.000           5.79          -9.52
 625.000           5.82         -10.19
 630.000           5.84         -10.73
 635.000           5.86         -10.34
 640.000           5.89          -9.47
 645.000           5.92          -9.08
 650.000           5.96          -8.86
 655.000           5.99          -8.52
 660.000           6.02          -8.49
 665.000           6.04          -7.64
 670.000           6.06          -7.24
 675.000           6.09          -6.97
 680.000           6.12          -6.64
 685.000           6.15          -5.81
 690.000           6.19          -4.27
 695.000           6.23          -2.47
 700.000           6.27          -0.64
 705.000           6.28           1.31
 710.000           6.27           3.83
 715.000           6.24           6.32
 720.000           6.22           7.41
 725.000           6.20           9.67
 730.000           6.21           9.82
 735.000           6.22           9.99
 740.000           6.23           9.84
 745.000           6.23          10.30
 750.000           6.24           9.94
 755.000           6.25          11.24
 760.000           6.27          11.09
 765.000           6.29          12.04
 770.000           6.29          12.60
 775.000           6.30          13.10
 780.000           6.31          13.54
 785.000           6.33          13.87
 790.000           6.34          13.92
 795.000           6.33          14.11
 800.000           6.32          14.16
 805.000           6.31          14.06
 810.000           6.30          13.89
 815.000           6.28          13.99
 820.000           6.25          14.04
 825.000           6.21          14.22
 830.000           6.17          14.35
 835.000           6.11          14.42
 840.000           6.05          14.63
 845.000           5.99          14.86
 850.000           5.92          14.98
 855.000           5.87          14.90
 860.000           5.82          14.70
 865.000           5.76          14.75
 870.000           5.70          14.72
 875.000           5.65          14.76
 880.000           5.62          14.74
 885.000           5.61          14.87
 890.000           5.62          14.80
 895.000           5.64          14.75
 900.000           5.67          14.71
 905.000           5.69          14.55
 910.000           5.72          14.54
 915.000           5.74          14.52
 920.000           5.76          14.41
 925.000           5.77          14.38
 930.000           5.78          14.40
 935.000           5.79          14.42
 940.000           5.80          14.29
 945.000           5.81          14.27
 950.000           5.81          14.25
 955.000           5.81          14.21
 960.000           5.80          14.20
 965.000           5.79          14.19
 970.000           5.77          14.17
 975.000           5.75          14.10
 980.000           5.72          14.07
 985.000           5.67          14.17
 990.000           5.62          14.25
 995.000           5.57          14.30
1000.000           5.54          14.33
1005.000           5.51          14.35
1010.000           5.50          14.21
1015.000           5.49          14.04
1020.000           5.48          14.03
1025.000           5.46          14.03
1030.000           5.44          14.03
1035.000           5.41          14.02
1040.000           5.38          14.02
1045.000           5.35          14.01
1050.000           5.32          14.00
1055.000           5.29          14.00
1060.000           5.26          13.99
1065.000           5.23          13.98
1070.000           5.20          13.97
