Pressure (Pa): comment                                           
       20640
     5.000  -109.900   1300.80  3439.909     0 0 0 0241
     5.000  -114.656   1313.36  3594.791     0 0 0 0241
     5.000  -118.966   1320.00  3735.308     0 0 027241
     5.000  -124.167   1330.40  3905.335     0 0 0 0271
     5.000  -128.923   1339.91  4061.004     0 0 0 0271
     5.000  -133.679   1349.43  4216.861     0 0 0 0271
     5.000  -138.434   1358.94  4372.862     0 0 0 0271
     5.000  -143.190   1368.45  4529.070     0 0 0 0271
     5.000  -147.946   1377.96  4685.461     0 0 0 0271
     5.000  -152.702   1387.47  4842.024     0 0 0 0271
     5.000  -157.457   1396.98  4998.725     0 0 0 0271
     5.000  -162.213   1401.62  5155.651     0 0 0 0271
     5.000  -166.969   1403.98  5312.780     0 0 0 0271
     5.000  -171.725   1406.35  5470.115     0 0 0 0271
     5.000  -176.480   1408.72  5627.632     0 0 0 0271
     5.000  -181.236   1411.09  5785.388     0 0 0 0271
     5.000  -185.992   1413.46  5943.357     0 0 0 0271
     5.000  -190.748   1415.82  6101.530     0 0 0 0271
     5.000  -195.503   1418.19  6259.873     0 0 0 0271
     5.000  -200.259   1420.56  6418.461     0 0 0 0271
     5.000  -205.015   1422.93  6577.250     0 0 0 0271
     5.000  -209.770   1425.29  6736.217     0 0 0 0271
     5.000  -214.526   1427.66  6895.421     0 0 0 0271
     5.000  -219.282   1430.03  7054.828     0 0 0 0271
     5.000  -228.793   1434.76  7374.230     0 0 0 0271
     5.000  -238.305   1439.50  7694.500     0 0 0 0271
     5.000  -247.816   1444.23  8015.578     0 0 0 0271
     5.000  -257.328   1448.97  8337.544     0 0 0 0271
     5.000  -266.839   1453.71  8660.346     0 0 0 0271
     5.000  -276.351   1458.44  8984.073     0 0 0 0271
     5.000  -285.862   1463.18  9308.674     0 0 0 0271
     5.000  -290.618   1465.54  9471.349     0 0 0 0271
     5.000  -295.374   1467.91  9634.263     0 0 0 0271
     5.000  -300.130   1470.28  9797.430     0 0 0 0271
     5.000  -304.885   1472.65  9960.814     0 0 0 0271
     5.000  -314.397   1477.38 10288.653     0 0 0 0271
     5.000  -323.908   1482.12 10617.682     0 0 0 0271
     5.000  -333.420   1486.85 10947.688     0 0 0 0271
     5.000  -342.931   1491.59 11278.636     0 0 0 0271
     5.000  -352.443   1496.32 11610.606     0 0 0 0271
     5.000  -361.954   1501.06 11943.419     0 0 0 0271
     5.000  -371.466   1505.79 12277.033     0 0 0 0271
     5.000  -380.977   1510.53 12611.367     0 0 0 0271
     5.000  -390.489   1515.26 12946.496     0 0 0 0271
     5.000  -400.000   1520.00 13282.365     1 0 028273
    10.000    -0.625      0.00     6.315     1 0 0 0 12
    10.000    -1.100     10.46    17.732     0 0 0 0 11
    10.000    -2.051     31.09    40.588     0 0 0 0 11
    10.000    -2.527     41.25    52.029     0 0 0 0 11
    10.000    -3.002     51.29    63.445     0 0 0 0 11
    10.000    -3.478     61.25    74.886     0 0 0 0 11
    10.000    -3.953     71.08    86.302     0 0 0 0 11
    10.000    -4.429     80.84    97.742     0 0 0 0 11
    10.000    -4.994     92.28   111.322     0 0 0 5 11
    10.000    -5.855    107.50   134.692     0 0 0 0 51
    10.000    -6.330    115.73   147.597     0 0 0 0 51
    10.000    -6.806    123.87   160.537     0 0 0 0 51
    10.000    -7.281    131.89   173.459     0 0 0 0 51
    10.000    -8.232    147.58   199.353     0 0 0 0 51
    10.000    -9.183    162.83   225.281     0 0 0 0 51
    10.000   -10.134    177.63   251.243     0 0 0 0 51
    10.000   -11.085    191.99   277.237     0 0 0 0 51
    10.000   -12.255    209.02   309.264     0 0 012 51
    10.000   -12.987    219.39   329.514     0 0 0 0121
    10.000   -13.938    232.61   355.822     0 0 0 0121
    10.000   -14.888    245.53   382.103     0 0 0 0121
    10.000   -16.790    270.57   434.721     0 0 0 0121
    10.000   -18.008    286.01   468.416     0 0 014121
    10.000   -20.594    326.52   542.492     0 0 0 0141
    10.000   -23.325    367.10   620.722     0 0 024141
    10.000   -24.397    382.57   655.704     0 0 0 0241
    10.000   -26.299    409.92   717.746     0 0 0 0241
    10.000   -28.201    437.16   779.762     0 0 0 0241
    10.000   -30.103    464.28   841.751     0 0 0 0241
    10.000   -32.004    491.26   903.674     0 0 0 0241
    10.000   -33.906    518.12   965.603     0 0 0 0241
    10.000   -35.808    544.85  1027.504     0 0 0 0241
    10.000   -38.661    584.67  1120.298     0 0 0 0241
    10.000   -41.513    624.11  1213.000     0 0 0 0241
    10.000   -44.366    663.19  1305.906     0 0 0 0241
    10.000   -47.219    701.85  1399.025     0 0 0 0241
    10.000   -50.071    740.05  1492.076     0 0 0 0241
    10.000   -52.924    777.76  1585.086     0 0 0 0241
    10.000   -55.777    814.94  1678.047     0 0 0 0241
    10.000   -58.629    851.53  1770.930     0 0 0 0241
    10.000   -61.482    887.49  1863.800     0 0 0 0241
    10.000   -64.335    922.77  1956.620     0 0 0 0241
    10.000   -67.188    957.28  2049.405     0 0 0 0241
    10.000   -71.942   1012.93  2203.924     0 0 0 0241
    10.000   -76.696   1065.85  2358.348     0 0 0 0241
    10.000   -81.451   1115.54  2512.739     0 0 0 0241
    10.000   -86.205   1161.33  2667.059     0 0 0 0241
    10.000   -90.960   1202.49  2821.406     0 0 0 0241
    10.000   -95.714   1238.24  2975.723     0 0 0 0241
    10.000  -100.469   1268.11  3130.135     0 0 0 0241
    10.000  -105.223   1292.00  3284.600     0 0 0 0241
    10.000  -109.978   1310.08  3439.227     0 0 0 0241
    10.000  -113.643   1320.00  3558.508     0 0 027241
    10.000  -119.487   1331.69  3749.229     0 0 0 0271
    10.000  -124.241   1341.20  3904.584     0 0 0 0271
    10.000  -128.996   1350.71  4060.154     0 0 0 0271
    10.000  -133.750   1360.21  4215.880     0 0 0 0271
    10.000  -138.504   1369.72  4371.782     0 0 0 0271
    10.000  -143.259   1379.23  4527.890     0 0 0 0271
    10.000  -148.013   1388.74  4684.149     0 0 0 0271
    10.000  -152.768   1398.25  4840.616     0 0 0 0271
    10.000  -157.522   1401.89  4997.238     0 0 0 0271
    10.000  -162.277   1404.21  5154.109     0 0 0 0271
    10.000  -167.031   1406.52  5311.155     0 0 0 0271
    10.000  -171.786   1408.84  5468.442     0 0 0 0271
    10.000  -176.540   1411.15  5625.910     0 0 0 0271
    10.000  -181.295   1413.47  5783.617     0 0 0 0271
    10.000  -186.049   1415.78  5941.505     0 0 0 0271
    10.000  -190.804   1418.10  6099.631     0 0 0 0271
    10.000  -195.558   1420.42  6257.926     0 0 0 0271
    10.000  -200.313   1422.73  6416.467     0 0 0 0271
    10.000  -205.067   1425.05  6575.176     0 0 0 0271
    10.000  -209.821   1427.36  6734.096     0 0 0 0271
    10.000  -214.576   1429.68  6893.253     0 0 0 0271
    10.000  -219.330   1432.00  7052.580     0 0 0 0271
    10.000  -228.839   1436.63  7371.891     0 0 0 0271
    10.000  -238.348   1441.26  7692.037     0 0 0 0271
    10.000  -247.857   1445.89  8013.025     0 0 0 0271
    10.000  -257.366   1450.52  8334.868     0 0 0 0271
    10.000  -266.875   1455.16  8657.581     0 0 0 0271
    10.000  -276.384   1459.79  8981.178     0 0 0 0271
    10.000  -285.893   1464.42  9305.691     0 0 0 0271
    10.000  -290.647   1466.73  9468.288     0 0 0 0271
    10.000  -295.402   1469.05  9631.159     0 0 0 0271
    10.000  -300.156   1471.37  9794.248     0 0 0 0271
    10.000  -304.911   1473.68  9957.629     0 0 0 0271
    10.000  -314.420   1478.31 10285.348     0 0 0 0271
